t,x,y,z,yaw
1776900357.5039961,169.02073202355663,1618.7254487497678,165.78696435809627,-1.6437637198679251
1776900357.5189805,169.0119730026449,1618.6388046245524,165.78702042593142,-1.6439291056593481
1776900357.5443535,169.03891167118113,1618.7234280835487,165.7708370513838,-1.6439224854212502
1776900357.5476308,169.04052547968527,1618.7271888119453,165.76476861512617,-1.644059543655829
1776900357.547642,169.04904633953038,1618.743978095116,165.7655181110276,-1.6440474348936378
1776900357.549101,169.0519204693225,1618.664475692618,165.80094037482908,-1.643938450693964
1776900357.5612986,169.0612717123425,1618.7425109748285,165.77756650233405,-1.6439565651191403
1776900357.5669954,169.17519574865486,1618.6545660884008,165.61901048492538,-1.6424901862595858
1776900357.5746896,169.03734151836628,1618.669279622474,165.76124985374832,-1.6441643288073304
1776900357.5855322,169.0200518654094,1618.6689014966146,165.78356484321716,-1.6439414535657988
1776900357.5953243,169.04691249935584,1618.7562776794518,165.77614108415514,-1.6440602887529796
1776900357.604599,169.0270522652749,1618.7387635144491,165.7905009173616,-1.643823759559603
1776900357.662691,169.0092915574613,1618.6555563621148,165.78278817993132,-1.643889431614177
1776900357.6627104,169.0226669858953,1618.7233925075311,165.78532244665575,-1.643862571031585
1776900357.6630874,169.02216833865992,1618.7149188705403,165.77902505866888,-1.6438679687441173
1776900357.663094,169.12638518498449,1618.6231627090147,165.59863502585904,-1.64251968723907
1776900357.6631048,169.01579914607797,1618.6440194233521,165.78337935219295,-1.6439978071517098
1776900357.6643841,169.04307467598753,1618.6516862067783,165.78105870476924,-1.6439789154996933
1776900357.6767533,169.04325560915385,1618.652506506506,165.77880028658538,-1.644047147067621
1776900357.6843796,169.07628653761245,1618.743257473665,165.78011235028535,-1.6438595964190674
1776900357.6949964,169.06740338986452,1618.6632433959269,165.80527095714544,-1.6439421703319501
1776900357.705028,169.0464065522678,1618.751868591833,165.7685742719678,-1.6438789499982742
1776900357.7436996,169.03462586832242,1618.666859284531,165.77960932261857,-1.6440578281922578
1776900357.7459345,169.04546785098591,1618.7382091965032,165.77989092297662,-1.6439090887681604
1776900357.7459502,169.0281322219256,1618.7343634971317,165.78099724167026,-1.6438668830027203
1776900357.7459555,169.03474315629273,1618.738465984548,165.79267928741834,-1.644057753851235
1776900357.7548554,169.02771381406586,1618.7181447111145,165.78045108315763,-1.6440459952494384
1776900357.7649024,169.16438998412085,1618.708257977424,165.62430530424288,-1.6424083698124583
1776900357.7757933,169.01828875885226,1618.6341821475703,165.790149140381,-1.6439535273229873
1776900357.7844899,169.03156230380986,1618.6310578612304,165.8072725531101,-1.644116747750112
1776900357.794972,169.16738061366362,1618.630713647831,165.62413432831934,-1.642511029661495
1776900357.8046184,169.06715536050962,1618.6488478924655,165.79556206312157,-1.6440163579191174
1776900357.8158038,169.05471395288305,1618.660927316861,165.78046667637014,-1.6440178252862128
1776900357.8572855,169.0529955231676,1618.7487743020663,165.79527423753018,-1.6441248269564899
1776900357.8573036,169.03915343533058,1618.664201001171,165.7856986007512,-1.6440054251876046
1776900357.8587027,169.1546312775442,1618.6493928124091,165.61665527073947,-1.6424980500909478
1776900357.8599896,169.01845362395244,1618.6611608393334,165.7780571269933,-1.6439099291375836
1776900357.8639343,169.03252498276356,1618.729799189385,165.78652445371947,-1.6440054542782772
1776900357.8772557,169.0199535497707,1618.7226885844345,165.76632780044437,-1.6439215514379857
1776900357.8847888,169.0281132130362,1618.7187051894484,165.7749787880354,-1.643918723770023
1776900357.8964782,169.01856580871276,1618.7169472635826,165.78443133740427,-1.6438471449989893
1776900357.9047887,169.03218609901424,1618.7211266779432,165.77485924430812,-1.644106582182469
1776900357.9209208,169.0253049607617,1618.6519199198895,165.7860847606251,-1.643911167855081
1776900357.9397793,169.03338490520133,1618.6508288074026,165.78114202978125,-1.6439743616377862
1776900357.9654098,169.05433550971415,1618.645250000937,165.77368113571637,-1.6439916156060579
1776900357.9692953,169.07093092339707,1618.741206693245,165.75537112486035,-1.6440359070256345
