t,x,y,yaw,vx,vy,v,omega
1776899774.5652215,100.62431876466528,1903.9128034523485,-1.579784058758745,-1.68014179233925,-0.7541158527968755,1.841620797505422,-0.007852934912469871
1776899774.574447,100.61788471556557,1903.8930461940256,-1.5798827465367635,-1.5635344054041493,-0.5229918770868113,1.6486844271664887,-0.00841209590441057
1776899774.5890932,100.59754199376104,1903.8916737649365,-1.579756332919312,-1.4398710037936284,-0.3203962661574843,1.4750872092636858,-0.0087272043695801
1776899774.5891204,100.59940121715384,1903.9059045175727,-1.5798561975838528,-1.3091515875076871,-0.14632902000889458,1.3173040883450795,-0.008798260307978456
1776899774.5891314,100.59342293627968,1903.8894604388045,-1.579839297649469,-1.1713761565463257,-0.0007901386410421021,1.1713764230358719,-0.008625263719605642
1776899774.598966,100.61563986251691,1903.875343841415,-1.5796675072002937,-1.026544710909544,0.11622037794607298,-1.0331027150028633,-0.008208214604461656
1776899774.6099186,100.58379985697997,1903.8520446102257,-1.5794807772808166,-0.8746572505973423,0.20470252975245098,-0.8982919523793783,-0.007547112962546499
1776899774.6193974,100.5869909766599,1903.8596885342893,-1.5793967505880415,-0.7157137756097204,0.2646563167780915,-0.7630787473177763,-0.006641958793860169
1776899774.6328838,100.48036119701972,1903.9519972314852,-1.5813974338877,-0.5497142859466784,0.2960817390229949,-0.624379846212822,-0.005492752098402668
1776899774.6528616,100.47569703298105,1903.9042799168756,-1.581081599116884,-0.3766587816082159,0.2989787964871608,-0.4808951637430936,-0.004099492876173995
1776899774.667797,100.62595368680546,1903.9006155518568,-1.57968371391827,-0.19654726259474486,0.2733474891762171,-0.33667443661856733,-0.002462181127168561
1776899774.67216,100.49143208062586,1903.9517902472792,-1.5812560267736693,0.49245849175224876,-0.07697138465221087,0.49843751880669884,0.006058231343049614
1776899774.6741571,100.59152792415068,1903.8733926906543,-1.5794702419434197,0.4196549517118555,-0.1897048048740544,0.46054119412771627,0.006972836070266608
1776899774.6794362,100.4526843170304,1903.9626590508144,-1.581494002408387,0.6027025762060525,-0.13404553728787505,0.6174290254209043,0.007192745189739669
1776899774.689495,100.60538744019148,1903.9099869526128,-1.579805243911948,1.0449176111744265,-0.49273892079088455,1.155268132601534,0.013130574209565316
1776899774.698831,100.56168262248607,1903.856090579219,-1.5796361431401609,0.8096610666440576,-0.47007292047783267,0.9362262511838428,0.010953969922817997
1776899774.7092967,100.60228670357336,1903.8938509177408,-1.5797157036080076,0.5240571608228279,-0.38897883972640557,0.6526411307637483,0.008420804759696976
1776899774.7194817,100.59663843366228,1903.8853328159323,-1.5797823163398272,0.6970003203468949,-0.2184294104416722,0.7304251186189933,0.007670029080780405
1776899774.789101,100.58616012268617,1903.893979031816,-1.579741486807967,0.028907726330182015,0.2879854566809854,-0.2894326863043226,-0.0033850656149642666
1776899774.789127,100.57585135128473,1903.847991020769,-1.579520827436497,-0.11667836702353185,0.4015578514261051,-0.4181656960742092,-0.005681630423030715
1776899774.789133,100.62022089603757,1903.902454931032,-1.5797239560791816,-0.010009928354406838,0.5592200155551836,-0.5593095962552406,-0.005865534585384025
1776899774.7902255,100.46739637695556,1903.9443181316124,-1.5813624918962432,-0.41661810448418635,0.7141873153274219,-0.8268217258627079,-0.010223829629474879
1776899774.7902334,100.63353841241334,1903.9201140093965,-1.5797489650297802,-0.23435131127937936,0.7285182832436021,-0.7652838859655741,-0.008010776077077453
1776899774.7902389,100.60053069169888,1903.873150608781,-1.5794752510638246,-0.5433081204001482,0.6958846800955598,-0.8828585400189781,-0.009358017660458573
1776899774.790244,100.48639063759762,1903.9754649804063,-1.581291379663381,0.35666852733075416,0.1268429595386351,-0.378551944616335,0.003130644357246859
1776899774.7993326,100.63251728695552,1903.912718040704,-1.5796871431325188,0.12346795720304726,-0.1333925006338177,0.1817632957481696,0.0030477931411869164
1776899774.812349,100.62194075614384,1903.9173123338653,-1.5798025921194476,0.6033462881606759,-0.3179447398007369,0.681993842350665,0.007382726067333201
1776899774.820279,100.46160711907726,1903.9552218515687,-1.5813334377699058,0.2760645373985362,-0.3819501613563716,0.47127227222617935,0.004406315963417895
1776899774.8325827,100.60540072220202,1903.903163147049,-1.5797912427630731,0.11903905700542694,-0.42106561074967885,0.43756890388685227,0.0028316384039418496
1776899774.839921,100.59772332640838,1903.899426764608,-1.5798398357619678,0.17686861907104046,-0.3213331207456349,0.3667935153464761,0.0013996968546375332
1776899774.8749332,100.60368119662404,1903.9076873915624,-1.579797931896722,0.14282663874416457,-0.13358001101096306,0.19555834954469498,-0.00024959190325923863
1776899774.8760118,100.6026087077525,1903.9054668096016,-1.5797792998301887,-0.14011340477485135,-0.030288259049370936,0.1433497291027895,-0.003101793486617044
1776899774.876023,100.5877712404618,1903.843782807836,-1.5793380253218807,0.23041727544805823,-0.03573518924781638,0.23317187775433723,0.002035528001667175
1776899774.8789363,100.64481351451498,1903.8996160315785,-1.5797299716573154,0.05257509330103005,0.02213659471954088,-0.05704532637639319,0.0017532939433871353
1776899774.8894165,100.4828114072681,1903.949757187836,-1.581424542724594,-0.15151766131094035,0.28847917870666606,-0.3258494103668279,-0.0013440588657941954
1776899774.898976,100.63995439759152,1903.9026534594263,-1.5796485153497812,0.20879580150991472,0.1309850906596921,-0.24648079175322257,0.002971678938658906
1776899774.9088256,100.48392681032244,1903.9541094351512,-1.5812622266741592,0.10282603373207877,0.2014533476530005,-0.22617834665075984,0.00144774834196143
1776899774.9194524,100.63991379222269,1903.9131527489308,-1.5796100856173223,0.25358366360874385,0.11388892159936859,-0.2779844616382356,0.0042138458565973425
1776899774.9298675,100.62463049933773,1903.9215742287995,-1.5796133868843625,0.252046472284011,-0.2224448946898292,0.33616834378683536,0.00658611070272791
1776899774.9420383,100.5738272284473,1903.8724725795696,-1.5795037564675731,0.3751711894784613,-0.5027810293995572,0.6273294070412784,0.009227576988105057
1776899774.9565518,100.5956370866554,1903.9101720010704,-1.5798177806604912,0.12923501751157573,-0.37201450456859675,0.39382290608931797,0.003633411431196998
1776899774.9851089,100.59489036229478,1903.914032310486,-1.5796826280331429,-0.07483320861950205,-0.3734409837441035,0.38086503836930696,0.00025022994242723806
1776899774.98514,100.60086878153705,1903.8992377577897,-1.579849124261029,-0.038273184220557255,-0.5721170013185883,0.5733957619551738,0.0024151481186132084
1776899774.9864204,100.5981593380023,1903.889471608832,-1.5797860865683746,-0.509394635072713,-0.19228962469014732,0.5444797461837677,-0.005887055450493062
1776899774.9887562,100.60931443775937,1903.8926962986864,-1.5797733576889104,-1.1367512793857948,0.1074052702138033,-1.1418140668493015,-0.012422645821118294
1776899774.999534,100.60529346368725,1903.8940105302768,-1.5797550866165884,-0.8911941532508258,0.1977034497169825,-0.9128601606042691,-0.010609490033927027
