t,x,y,yaw,vx,vy,v,omega
1776900026.4366915,260.0840208491963,2260.9655628642145,-1.6227014882765336,-13.990722300801547,-1.8420197426195788,14.111461555428836,-0.18784764756953728
1776900026.4367256,259.71619418849787,2260.937756288541,-1.6273927584808114,-11.514840154497334,-1.3888253652655784,11.598292101806596,-0.1558509690040662
1776900026.4983048,259.6996575336529,2260.9246707033494,-1.6275341550015798,-9.26404180520313,-0.9838304060396195,9.316136153813948,-0.1266580538295761
1776900026.49833,259.28757422689034,2260.91862422662,-1.633118737782592,-7.2383272529189355,-0.6270348649417021,7.265435578284446,-0.10026890204606694
1776900026.4998846,259.2810991523083,2260.8877088940767,-1.633020826120277,-5.437696497644751,-0.3184387419718259,5.447012615451389,-0.07668351365353879
1776900026.4998932,259.29131224462714,2260.887077860292,-1.6330600501175825,-3.8621495393805754,-0.05804203712999126,3.86258565505178,-0.05590188865199163
1776900026.4998963,259.2857627714011,2260.888176382615,-1.633030306813748,-2.5116863781264107,0.15415524958380172,2.5164125860120814,-0.037924027041425404
1776900026.4999013,259.9476642358835,2261.0028733790546,-1.6241698068042223,-1.3863070138822569,0.31815311816955355,-1.422346140480632,-0.02274992882184018
1776900026.5055802,259.39729628089367,2260.899071462588,-1.6320270143112072,-0.48601144664811113,0.43395156862726386,-0.6515528299278982,-0.010379593993235943
1776900026.516075,259.4194468016824,2260.915773099245,-1.6320102239498162,0.18920032357602656,0.5015506009569327,-0.5360501541474767,-0.0008130225556126832
1776900026.5333264,259.74564989946714,2260.9083445556435,-1.6276060083370445,0.6393282967859619,0.5209502151304832,-0.8246998227935639,0.005949785491046744
1776900026.5354595,259.4272275627092,2260.9563989165363,-1.6320093272801954,-0.7778232167597992,0.3391170935151422,-0.8485336526294754,-0.008729222355187749
1776900026.550288,259.41770775157016,2260.9456636773457,-1.6318505762639413,-1.5073362009778606,0.20017741780134202,-1.5205700974884329,-0.015745541458405288
1776900026.559148,259.4090346815969,2260.964071974434,-1.6319420109216087,-3.1761126053938114,-0.12241337532543639,3.178470751257597,-0.03597390806577572
1776900026.5766876,259.30863824011715,2260.921527337236,-1.6330170615240227,-3.2560280904559846,-0.41726712575677993,3.2826560557079034,-0.03606049985406812
1776900026.5783138,259.38577492135056,2260.9591835533724,-1.6318996494972555,-2.4616288456468,-0.47399778247950053,2.5068487133283255,-0.02617437111621207
1776900026.58552,259.2959878128615,2260.918316144057,-1.6328290105746437,-1.5732841297882487,-0.4094651672417058,1.625695136311801,-0.01570909356942335
1776900026.595479,259.37910251323484,2260.9284063072755,-1.631729903748527,-0.5662599970361981,-0.4326515487804272,0.7126273548675616,-0.0061672555711686505
1776900026.606484,259.2852367879003,2260.900809419816,-1.6330531306783498,-0.3714618400639864,-0.5255175798787377,0.6435469100114832,-0.007634471961875999
1776900026.6164448,259.3950059322558,2260.917609136109,-1.6318581990084344,1.1355829422924728,-0.21927131533379907,1.1565589170266442,0.009434525602870725
1776900026.6288457,259.3964720949839,2260.920862775877,-1.6317501102925949,2.7225818544385874,0.1303734014361453,-2.725701593703956,0.029571514973982138
1776900026.6389873,259.400423702966,2260.9125812644584,-1.6320652697291391,2.24932545261413,0.5092004665381182,-2.306241554326085,0.023980614994439597
1776900026.649156,259.32129974258856,2260.887638221144,-1.6330657088602225,2.082988016774806,0.6601310730241039,-2.185088582094418,0.024166627873587865
1776900026.6816614,259.4328795123639,2260.933268018949,-1.631736650573755,1.5151203397450956,0.6632497582394308,-1.6539316448130368,0.01975771393003456
1776900026.6823149,259.41946359634466,2260.9410839454868,-1.63181422378404,0.37156206007266235,0.3946457432216448,-0.5420365551587873,0.009120462296077991
1776900026.6823325,259.3168703699092,2260.928374818728,-1.6331816270340245,-0.2680850668415218,0.26339699942195693,-0.37582919307567575,0.003913642898471625
1776900026.6879056,259.4524328655981,2260.9288631675004,-1.6312871852859712,-1.0340761444574724,-0.05522066106300372,1.0355495130336678,-0.004110515409174009
