t,x,y,yaw,vx,vy,v,omega
1776900236.718746,241.1818920412993,2025.160449162075,-1.6729270440128567,0.4150674980582406,0.6059401269718522,-0.7344688321630755,0.0027638434249743432
1776900236.7269995,241.1863236495793,2025.1694794041275,-1.6729260351182076,0.28475436965808254,0.4547886157037359,-0.5365796641814636,0.002170548202434599
1776900236.7376275,241.1857570659468,2025.1549967849955,-1.672935574082898,0.17219319082432263,0.32063062022086697,-0.3639429757386168,0.0016337611597451048
1776900236.747654,241.20531297214768,2025.1678826347932,-1.673009159865435,0.07738396155696069,0.2034661405232453,-0.2176849738628603,0.00115348229690586
1776900236.7649949,241.20647963864064,2025.1721098377143,-1.6728910732882158,0.0003266818559969615,0.10329517661087084,-0.10329569319243681,0.0007297116139168651
1776900236.767525,241.2168022333691,2025.1676368245987,-1.6728675518288345,-0.05897864827856878,0.02011772848374372,-0.06231535887815104,0.0003624491107781196
1776900236.7779212,241.216965294026,2025.1627593015044,-1.6729368758042158,-0.1005320288467365,-0.04606620385813609,0.11058383228094608,5.169478748962406e-05
1776900236.807923,241.19600525178276,2025.1684103337984,-1.6729209282466255,-0.12433345984850609,-0.09525662041476868,0.15662896593779646,-0.00020255135594862236
1776900236.8092344,241.1784510464249,2025.18347285446,-1.6728673255852748,-0.13038294128387765,-0.12745352118615405,0.18232967789305313,-0.0004002893195366189
1776900236.8103216,241.18647254897684,2025.1744835796724,-1.6728207198287046,-0.11868047315285109,-0.1426569061722921,0.18556952224553136,-0.0005415191032743653
1776900236.816959,241.1689292584979,2025.1617190627237,-1.6729626339943129,-0.08922605545775752,-0.140866775382392,0.16674752585626001,-0.0006262407071411236
1776900236.827711,241.17090343007607,2025.1680504667368,-1.6729714205164885,0.1116909852646728,-0.12609197211850187,0.16844601990586305,-0.0007375145698246266
1776900236.8376288,241.18199698956627,2025.1686183244733,-1.6728303473949897,0.2990539349580956,-0.10339841799793703,0.3164245389637109,-0.0008969600379276077
1776900236.8476458,241.1761448053628,2025.1647355582047,-1.6727834162993145,0.4912767029632761,0.04129657730584313,-0.49300933679966397,-0.0010308512024211902
1776900236.858313,241.18805474614783,2025.1556934331684,-1.6730042837541077,0.5913867962444357,0.12051477258796695,-0.6035413433926354,-0.0005361978968945746
1776900236.8673177,241.20995906255345,2025.1552182712592,-1.6729440186538242,0.5661397980326086,0.15283681190646803,-0.5864071639996701,-0.00046215424344281386
1776900236.8848324,241.2193887749173,2025.162578844344,-1.6730176561224523,0.40017045399790163,0.2250618088714873,-0.459117860756247,-0.000480871476360778
1776900236.8887177,241.2176419084892,2025.166400673677,-1.6729294953557146,0.10126505150518028,0.31473267405158367,-0.3306225442585657,-0.00033387282979424615
1776900236.9128823,241.23228075391825,2025.186147145111,-1.6729540007256096,-0.17264429436737316,0.32214255277403936,-0.36548854521774404,0.00017750792250598169
1776900236.9128995,241.2139276227037,2025.1772787113248,-1.6729879101202785,-0.6389227650211495,0.5974901067099836,-0.8747666701918738,0.0006731223974892897
1776900236.9316535,241.20276638808105,2025.182462291384,-1.6728096167253417,-0.6107877662063999,0.13510248354032228,-0.6255512580166127,0.0006436494083091882
1776900236.934033,241.1930584477964,2025.1890663634465,-1.6729376203537634,-0.4376453127403721,-0.17002740451641785,0.4695132991196391,0.0009533443745886605
1776900236.948335,241.1865427720654,2025.1867976481171,-1.672923234430427,-0.22111344292761714,-0.4379797473237659,0.4906296094907995,0.0010210057430309893
1776900236.9499707,241.1770944364704,2025.170326039096,-1.6728980585714592,-0.01860724760804544,-0.6047197800878621,0.6050059851712704,0.0003933940286452442
1776900236.9585714,241.1633538342449,2025.174565151125,-1.6729445404622183,0.29910716668258885,-0.6634595910469443,0.727766257883027,-0.000349614695166367
1776900236.9688206,241.17144492056823,2025.1797950793416,-1.6729047285890393,0.5657060749950773,-0.657452957667715,0.8673337044254434,-0.00035972420446228615
