t,x,y,z,yaw
1776900236.718746,241.1818920412993,2025.160449162075,162.3929439978344,-1.6729270440128567
1776900236.7269995,241.18632364957932,2025.1694794041273,162.4005109522859,-1.6729260351182076
1776900236.7376275,241.18575706594677,2025.1549967849953,162.3903695806881,-1.672935574082898
1776900236.747654,241.20531297214768,2025.1678826347934,162.38334913184252,-1.673009159865435
1776900236.7649949,241.20647963864062,2025.1721098377143,162.3864127928908,-1.6728910732882158
1776900236.767525,241.2168022333691,2025.1676368245987,162.39028181175664,-1.6728675518288343
1776900236.7779212,241.21696529402598,2025.1627593015044,162.39130504175128,-1.6729368758042158
1776900236.807923,241.19600525178274,2025.1684103337982,162.37715292057237,-1.6729209282466255
1776900236.8092344,241.1784510464249,2025.1834728544602,162.39182733456127,-1.6728673255852748
1776900236.8103216,241.18647254897684,2025.1744835796724,162.41689461005217,-1.6728207198287046
1776900236.8169587,241.1689292584979,2025.1617190627233,162.3957905696209,-1.6729626339943127
1776900236.8277113,241.17090343007607,2025.1680504667368,162.39938649689955,-1.6729714205164885
1776900236.8376288,241.18199698956627,2025.1686183244735,162.40580514925506,-1.6728303473949897
1776900236.8476458,241.17614480536278,2025.1647355582052,162.39930108099526,-1.6727834162993145
1776900236.858313,241.18805474614783,2025.1556934331684,162.39860885636324,-1.6730042837541075
1776900236.8673177,241.20995906255342,2025.1552182712592,162.38419154603102,-1.6729440186538242
1776900236.8848324,241.21938877491732,2025.162578844344,162.38856390092593,-1.6730176561224523
1776900236.8887177,241.21764190848918,2025.1664006736771,162.39333558446867,-1.6729294953557146
1776900236.9128823,241.23228075391825,2025.186147145111,162.39905855690844,-1.6729540007256096
1776900236.9128997,241.21392762270372,2025.1772787113248,162.3969301885386,-1.6729879101202783
1776900236.9316535,241.20276638808102,2025.182462291384,162.41214366651036,-1.6728096167253415
1776900236.934033,241.1930584477964,2025.1890663634465,162.38881788769675,-1.6729376203537634
1776900236.948335,241.1865427720654,2025.1867976481174,162.3884496312508,-1.672923234430427
1776900236.9499707,241.17709443647036,2025.1703260390957,162.39427318592382,-1.6728980585714592
1776900236.9585714,241.1633538342449,2025.174565151125,162.3990903815968,-1.6729445404622185
1776900236.9688206,241.17144492056823,2025.1797950793416,162.38568315801317,-1.6729047285890393
1776900236.9801028,241.1773626745877,2025.1665721464585,162.38910911687847,-1.6728965206782394
1776900237.0229783,241.1943986109751,2025.1560283858198,162.37966698703266,-1.6728320094627112
1776900237.0229945,241.20298644183237,2025.1643746418904,162.37391515146115,-1.6728956532821249
1776900237.0240996,241.32312706159368,2025.0138391044682,162.0478388196713,-1.6729769238711478
1776900237.0241158,241.23138261877847,2025.1783145247796,162.38032758660543,-1.672983334702447
1776900237.0271788,241.218041961864,2025.1742685961615,162.37264118550428,-1.6730113781376925
1776900237.038094,241.21393053989783,2025.1861499003546,162.37764204373323,-1.6729189129261843
1776900237.0471137,241.213208995194,2025.183066077744,162.3687342399964,-1.672833380937153
1776900237.058224,241.18643240741693,2025.1763572371758,162.38550447893255,-1.672900916138186
1776900237.0683913,241.1802203679308,2025.1925574156878,162.3741540310494,-1.6729218850101726
