t,x,y,z,yaw
1776901779.535893,-1087.3432491257142,2130.402783298042,156.95769581106438,1.290879200332018
1776901779.5488005,-1087.4317397264492,2130.4602252886034,156.82953228926013,1.29095073382161
1776901779.5522203,-1087.2740457334548,2130.4122051756503,156.88386088269493,1.2906413181264225
1776901779.566872,-1087.4215389022706,2130.406644857068,156.84931074673568,1.2912370465943395
1776901779.587829,-1087.355290671094,2130.4379660320087,156.95988505938345,1.2902435122392033
1776901779.6040857,-1087.4503583343826,2130.479192887419,156.9021881132308,1.2911869968089214
1776901779.6041133,-1087.3723717550392,2130.4113748511854,156.92284732854756,1.290776108025936
1776901779.6050305,-1087.49011378271,2130.5219013587034,156.78138510679992,1.2913492418795807
1776901779.610454,-1087.3662442877871,2130.513580446601,156.93007425112597,1.2913582499941767
1776901779.6211703,-1087.5344318729756,2130.4838297439924,156.83902504619496,1.292126241351295
1776901779.6329503,-1087.435921733137,2130.4329094579452,156.87745863768356,1.2909894663182582
1776901779.6460872,-1087.4078210378386,2130.516717473458,156.88355704343115,1.290944236882968
1776901779.6514173,-1087.2682420611015,2130.4732726862344,156.93406718689073,1.290575019907057
1776901779.6961725,-1087.4014624252525,2130.4932325726236,156.926722595267,1.2912509204573923
1776901779.6962047,-1087.3345014462498,2130.4665872984438,156.9037460761305,1.2898832927985322
1776901779.6962132,-1087.3710120202213,2130.530854623275,156.87274853602383,1.2911891956207575
1776901779.6971185,-1087.3964263222715,2130.4466597801393,156.88771564747577,1.2904768383756753
1776901779.7013042,-1087.4125424055542,2130.4930977205186,156.94851064950169,1.2909418064213434
1776901779.713051,-1087.4031292517443,2130.434179131246,156.92020013777378,1.2904033298469266
1776901779.7215347,-1087.3203439427318,2130.353944466284,157.0169869719099,1.291052861087722
1776901779.7386484,-1087.3874052025953,2130.4196023337076,156.96100010165372,1.2908323749193404
1776901779.7407494,-1087.4618146141477,2130.3890297545113,156.8763504631867,1.2909917694665896
1776901779.7517645,-1087.4107757383374,2130.461744616412,156.8921911611432,1.2920608326744931
1776901779.8030078,-1087.489954485093,2130.492144662095,156.9085877657857,1.291640842323788
1776901779.8030314,-1087.4110887797,2130.402459986242,156.8512715479795,1.291365818385517
1776901779.80304,-1087.40365814112,2130.4640331825876,156.8885376207399,1.290533236621217
1776901779.8030474,-1087.3366387597373,2130.45521025274,156.92028825760022,1.2913151721412126
1776901779.810425,-1087.368256593435,2130.4785952340444,156.9072984694404,1.2915774926364865
1776901779.813707,-1087.3814538243619,2130.442189885834,156.9309292050834,1.2895595905491943
1776901779.8214438,-1087.34781647749,2130.462180866099,156.93068536505217,1.291446376091228
1776901779.84763,-1087.4273553825976,2130.475999466112,156.95443674365723,1.2911096506886253
1776901779.851406,-1087.4486483180635,2130.4957089713444,156.83442396400665,1.2908087430086361
1776901779.8540776,-1087.4044422392244,2130.481396435063,156.86192808064155,1.2908478582007397
1776901779.8646557,-1087.4796299024413,2130.49437587063,156.82722848446153,1.2911905522679028
1776901779.9038012,-1087.400403560661,2130.4684742551817,156.9438751015189,1.2911216347880519
1776901779.9038384,-1087.3775615860127,2130.445476837465,156.95055054571293,1.2918134017303367
1776901779.9054391,-1087.3813338223429,2130.411431254653,156.88394979861738,1.2906301083482261
1776901779.9054492,-1087.4799359076512,2130.5156712139074,156.89733677917846,1.2910221822049208
1776901779.9105315,-1087.3812148701654,2130.3957461619007,156.8782462430624,1.290249681906715
1776901779.9209063,-1087.3904558242089,2130.4424338866975,156.9199041067914,1.2901190361755492
1776901779.9313247,-1087.2615726157217,2130.409605199709,156.97742155735475,1.2911935148910993
1776901779.9408824,-1087.3503086338835,2130.4562873542673,157.02733725498433,1.2903573470474448
1776901779.953885,-1087.4135288591235,2130.5258981785882,156.8262284532671,1.29053433216876
1776901779.9649804,-1087.3830038714746,2130.459821865444,156.97978299068566,1.2905640420466957
1776901779.976368,-1087.352987004403,2130.498174120045,156.9403116190258,1.2902433527448167
1776901780.0158021,-1087.480523694974,2130.515023989565,156.8623013545846,1.2913812652982504
1776901780.015824,-1087.5017807216545,2130.471113412095,156.88404185633908,1.2905390502487046
1776901780.0158298,-1087.4901507132342,2130.4406710171484,156.8820062902116,1.2915231426492404
1776901780.017121,-1087.3768591373143,2130.4577378357167,156.92563176248933,1.290661889338022
1776901780.0213125,-1087.4046111498724,2130.46519543006,156.87946557170804,1.2909728113443477
1776901780.0313163,-1087.402409351867,2130.510694557355,156.8882863010366,1.2906329836738797
1776901780.04111,-1087.4094059572367,2130.51555964713,156.93994367210323,1.290680808523319
1776901780.0578277,-1087.3874636824,2130.486045559508,156.92646690302547,1.2911000351896302
1776901780.0604205,-1087.3547569488264,2130.474726762852,156.95113904786564,1.2904968126058691
1776901780.071792,-1087.3324932385199,2130.4367292031548,156.91270468526537,1.290636816718608
1776901780.1106396,-1087.4034620124423,2130.525682225192,156.88120443787304,1.2910953547106976
1776901780.1106677,-1087.4638018523021,2130.5579635915,156.9058163720194,1.2907204992693597
1776901780.1115942,-1087.4541140892918,2130.5050435093895,156.87743217317689,1.2913484678012346
1776901780.1116166,-1087.4332284231405,2130.530030732797,156.88889817929575,1.291003716339376
1776901780.1223235,-1087.4359789053703,2130.4843894082255,156.9137326085171,1.2916060899575583
1776901780.131351,-1087.415744463103,2130.4634107236866,156.93063197313174,1.2913427923640937
1776901780.1424463,-1087.3018651203522,2130.450015660917,156.95106848547843,1.2908419909457591
1776901780.1515026,-1087.3469044110723,2130.4876022715257,156.97667561597277,1.2914903151909363
1776901780.161474,-1087.4230984831986,2130.5043159186785,156.90355405474324,1.2912206309853538
1776901780.1716175,-1087.3941880304299,2130.482777867489,156.90797668543794,1.2903062647926298
1776901780.183495,-1087.3355716438714,2130.4326665085023,156.92664635197497,1.2894996527965705
1776901780.2276413,-1087.445892389646,2130.4551025747514,156.8763226262815,1.2906677706669283
1776901780.2276583,-1087.2774455223735,2130.476165887826,156.93592049522374,1.2907403307034764
1776901780.2290146,-1087.33647811886,2130.551457770055,156.91041669092203,1.2911011428900554
1776901780.2290213,-1087.3733716404931,2130.548827224299,156.89857312812993,1.291525556149737
1776901780.2306983,-1087.3722350942348,2130.4558595487006,156.92165943237188,1.290358234255849
1776901780.2463863,-1087.4603676685747,2130.483330866013,156.89240704860455,1.2906088003509797
1776901780.2595375,-1087.381787981135,2130.5356147049743,156.9169333578607,1.2914932405113686
1776901780.2620866,-1087.4106617770049,2130.567611318484,156.90363181728875,1.2913696329770046
1776901780.3107836,-1087.4411287822188,2130.5135800138855,156.85450466050423,1.2918853280103029
1776901780.3108072,-1087.3716001217874,2130.463019280004,156.92917558487574,1.2908610847749205
1776901780.312699,-1087.5134240694338,2130.4937224251144,156.8901252441359,1.2907212104298147
1776901780.312705,-1087.478531865053,2130.5455694414627,156.82493105222483,1.2915028163032083
1776901780.3127093,-1087.4508207536628,2130.485149010269,156.85868767126053,1.2915564288370933
1776901780.3265076,-1087.4111363913353,2130.497102993099,156.88268077893395,1.290868342496732
1776901780.3312063,-1087.3367751555377,2130.549192751809,156.85854318080735,1.2919175539182617
1776901780.3455176,-1087.3936284061747,2130.602746808931,156.87254278916924,1.290704519049942
1776901780.354636,-1087.3955567718026,2130.522386188692,156.92702352017963,1.2915538252813705
1776901780.3618863,-1087.4303703751175,2130.519610899072,156.86846791766555,1.290735709036218
