t,x,y,yaw,vx,vy,v,omega
1776901779.535893,-1087.3432491257142,2130.402783298042,1.290879200332018,-3.1371630247237303,0.5839361370815084,-3.1910457934481946,0.020579722920455942
1776901779.5488005,-1087.4317397264492,2130.4602252886034,1.29095073382161,-2.5151954264806355,0.7362940598305311,2.6207512235866326,0.01625248760683166
1776901779.5522203,-1087.2740457334548,2130.4122051756503,1.2906413181264225,-1.9470777478355235,0.8519907957473646,2.125323521761918,0.012308465669052937
1776901779.566872,-1087.4215389022706,2130.406644857068,1.2912370465943397,-1.4328099887883936,0.9310263448320089,1.708728919033984,0.00874765710711977
1776901779.587829,-1087.355290671094,2130.4379660320087,1.2902435122392033,-0.9723921493392468,0.973400707084464,1.3758835083862058,0.005570061921032163
1776901779.6040857,-1087.4503583343826,2130.479192887419,1.2911869968089214,-0.5658242294880821,0.97911388250473,1.1308497042442325,0.002775680110790112
1776901779.604113,-1087.3723717550392,2130.411374851185,1.290776108025936,-0.2131062292348999,0.9481658710928068,0.9718193165624456,0.0003645116763936184
1776901779.6050303,-1087.49011378271,2130.5219013587034,1.291349241879581,0.08576185142029917,0.8805566728486944,0.8847232048824084,-0.0016634433821573209
1776901779.610454,-1087.3662442877871,2130.513580446601,1.2913582499941767,0.33078001247751637,0.7762862877723931,0.8438221478712612,-0.0033081850648627002
1776901779.6211703,-1087.5344318729756,2130.4838297439924,1.292126241351295,0.5219482539367509,0.6353547158639022,0.8222564045102494,-0.0045697133717225195
1776901779.6329503,-1087.435921733137,2130.432909457945,1.2909894663182582,0.6592665758038834,0.457761957129037,0.8026072684487624,-0.005448028302746766
1776901779.6460872,-1087.4078210378386,2130.516717473458,1.290944236882968,0.9658127677501511,0.21544204071324202,0.9895501883461463,-0.007555914601877767
1776901779.6514173,-1087.2682420611015,2130.4732726862344,1.290575019907057,1.2607928486737592,-0.5056948603285036,-1.3584277305140517,-0.011857433689885732
1776901779.6961725,-1087.4014624252525,2130.493232572624,1.2912509204573923,0.975092706092596,-0.982432347557392,-1.3841889693976435,-0.010361347174958346
1776901779.696205,-1087.3345014462498,2130.466587298444,1.2898832927985322,0.6583495121591341,-0.9031895413210123,-1.1176651679782412,-0.008926789746171837
1776901779.6962132,-1087.371012020221,2130.530854623275,1.2911891956207575,0.0035260272474033627,-1.020935076986575,-1.0209411659296206,-0.0003847421063267187
1776901779.6971183,-1087.3964263222715,2130.4466597801397,1.2904768383756753,-0.4670381733307636,-1.1083970865918218,-1.2027754391046463,0.0019660381298037266
1776901779.7013042,-1087.4125424055542,2130.4930977205186,1.2909418064213434,-0.9893960686459309,-0.8068671341594609,-1.276690703670519,0.006096297946977136
1776901779.713051,-1087.4031292517443,2130.434179131246,1.2904033298469266,-0.9040847350397598,-0.6497051432872922,-1.1133220474534193,0.014232868231440599
1776901779.7215347,-1087.3203439427318,2130.353944466284,1.291052861087722,-1.291900568859603,-0.5911480147103703,-1.4207262421437066,0.012792850591919536
1776901779.7386484,-1087.3874052025951,2130.419602333708,1.2908323749193404,-0.5850129744308106,-0.45863029263728095,-0.7433585444299017,0.00820564350714087
1776901779.7407494,-1087.4618146141477,2130.3890297545117,1.2909917694665896,-0.002594254833297782,-0.05729827138111432,-0.05735697046919331,0.006645402769999087
1776901779.7517643,-1087.4107757383374,2130.461744616412,1.2920608326744931,0.3997116282221782,0.15912556501700692,0.43022125839852043,0.0038017870589293623
1776901779.8030078,-1087.489954485093,2130.492144662095,1.291640842323788,0.38566567186325074,0.47117595594875183,0.6088881604350282,0.0010020109424370705
1776901779.8030314,-1087.4110887797,2130.402459986242,1.291365818385517,0.3961208706609227,0.7585274900679906,0.8557310893978394,-0.004229890944514925
1776901779.80304,-1087.40365814112,2130.464033182588,1.290533236621217,0.10288844756615845,1.1012733119904397,1.1060691390437427,-0.00513089031549252
1776901779.8030474,-1087.3366387597373,2130.45521025274,1.2913151721412126,-0.054528899698027544,1.0415166852576476,1.0429431463758487,-0.00529141510493808
1776901779.810425,-1087.368256593435,2130.4785952340444,1.2915774926364865,0.1623526515887761,0.7268816832875018,0.7447921622686282,-0.004766123767650954
1776901779.813707,-1087.381453824362,2130.442189885834,1.2895595905491943,0.03522514194281712,0.5230462590714069,0.5242310556934651,-0.003365855193029843
1776901779.8214438,-1087.34781647749,2130.462180866099,1.291446376091228,0.023172935396132743,0.10589572673723069,0.10840152155795406,-0.00020268813196416824
1776901779.84763,-1087.4273553825976,2130.475999466112,1.2911096506886253,-0.6933628541213466,0.12126124983694808,-0.7038865946921552,-0.0025431978261233334
1776901779.851406,-1087.4486483180635,2130.4957089713444,1.290808743008636,-0.7681662430974825,-0.19173643579063082,-0.7917336912397976,0.0003322727395996816
1776901779.8540776,-1087.4044422392244,2130.481396435063,1.2908478582007397,-0.33597319717642904,-0.39716381576272397,-0.5202086944411431,0.0025634145586119206
1776901779.8646555,-1087.4796299024413,2130.49437587063,1.2911905522679028,-0.2325972046987772,-0.4216015474289634,-0.4815073461829854,-8.081809737525703e-05
1776901779.9038012,-1087.400403560661,2130.4684742551817,1.291121634788052,0.19676459526056078,-0.7063545501160888,-0.7332482911113769,-0.0021457931141191655
1776901779.9038384,-1087.3775615860127,2130.445476837465,1.2918134017303369,0.8492953691424532,-0.56551067783289,-1.020345505595938,-0.007947265618590493
1776901779.9054391,-1087.3813338223429,2130.411431254653,1.290630108348226,1.3198720410319993,-0.3533292415474989,1.3663468657813456,-0.006027276003523485
1776901779.9054492,-1087.4799359076512,2130.515671213908,1.2910221822049208,1.198183136237617,-0.02957592536847642,1.19854810638773,-0.009463069212260866
1776901779.9105315,-1087.3812148701654,2130.3957461619007,1.290249681906715,0.6213477371201179,0.07188387124438123,0.6254920474069754,-0.010961434660045788
1776901779.9209063,-1087.3904558242089,2130.442433886697,1.2901190361755492,0.22509440555563742,0.280701245306318,0.35980644870397127,-0.004735402423714119
1776901779.9313247,-1087.2615726157217,2130.409605199709,1.2911935148910991,-0.3848772305573789,0.33725854197030003,0.5117360713624264,-0.0028500462234892776
1776901779.9408824,-1087.3503086338835,2130.4562873542677,1.2903573470474448,-0.7049506973788766,0.4255885440923066,0.8234567958293706,-0.0009176873248828987
1776901779.953885,-1087.4135288591235,2130.525898178588,1.29053433216876,-0.9005150251559257,0.5359140174706454,1.0479175276008628,0.0009457056593070168
1776901779.9649804,-1087.3830038714746,2130.459821865444,1.2905640420466955,-1.2142608386673714,0.6334201374124859,1.369543885679039,0.005396292317075224
1776901779.976368,-1087.352987004403,2130.498174120045,1.2902433527448167,-1.0348859108980832,0.6329478164219609,1.2131000729077068,0.007208882235879788
1776901780.015802,-1087.480523694974,2130.515023989565,1.2913812652982504,-0.6754465004717645,0.278800846106833,0.7307242207491409,0.007063978342879806
1776901780.015824,-1087.5017807216543,2130.471113412095,1.2905390502487046,-0.2862503679062911,-0.005851652230603577,-0.28631017264553305,0.003986678928074139
1776901780.0158298,-1087.4901507132342,2130.4406710171484,1.2915231426492404,-0.11070594835746306,0.1753507297584065,0.2073732997001566,0.0018236145372951817
1776901780.017121,-1087.3768591373143,2130.4577378357167,1.290661889338022,0.40513769605826155,-0.16135490559474874,-0.4360870994731289,-0.0006178057163720996
1776901780.0213125,-1087.4046111498724,2130.46519543006,1.2909728113443475,0.6701658775747319,0.09614742867836412,0.6770277922707247,-0.0018912519645882253
1776901780.0313165,-1087.402409351867,2130.510694557355,1.2906329836738797,0.9282722932521779,0.25177724750165,0.9618114330673994,0.0005332893618523737
1776901780.04111,-1087.409405957237,2130.51555964713,1.290680808523319,0.2688220860059687,0.569815102294001,0.6300433038505554,0.0004527225737491203
1776901780.0578277,-1087.3874636824,2130.486045559508,1.2911000351896302,0.06247173527742689,0.6244430828836585,0.6275602612258208,0.0005856839799838198
1776901780.0604205,-1087.3547569488264,2130.474726762852,1.2904968126058691,0.2915369468289555,0.3397336735292811,0.44767483768473,0.002035946539221234
1776901780.071792,-1087.33249323852,2130.4367292031548,1.290636816718608,0.15324755427963055,0.3617177854310967,0.39284165918327096,0.006031377089929846
1776901780.1106396,-1087.4034620124423,2130.525682225192,1.2910953547106976,-0.457752490441635,0.34627247724972676,0.5739703572539105,0.012200652326937345
1776901780.1106677,-1087.463801852302,2130.5579635915,1.2907204992693595,-0.2569136905049163,-0.0012689991453953553,-0.2569168245321566,0.0076461842473072306
1776901780.1115942,-1087.4541140892918,2130.505043509389,1.2913484678012346,-0.40173385035160436,-0.32936929301342843,-0.5194941940950745,0.005900844718996212
1776901780.1116166,-1087.4332284231405,2130.530030732797,1.291003716339376,0.047887312881584876,-0.6454701856749807,-0.6472441234420849,-0.0007379492981646196
1776901780.1223235,-1087.4359789053703,2130.484389408225,1.2916060899575583,0.3035842104672497,-0.7165288046237492,-0.7781882167577214,-0.004789337387150705
1776901780.131351,-1087.415744463103,2130.4634107236866,1.2913427923640937,0.5826325604161866,-0.336788378254937,-0.6729688790610692,-0.005157360103634823
1776901780.1424465,-1087.3018651203522,2130.450015660917,1.2908419909457591,1.035604045052878,-0.2693443350291318,1.070057058731995,-0.005892307593210244
1776901780.1515026,-1087.3469044110725,2130.4876022715257,1.2914903151909365,1.0884410684952286,-0.41564679589714615,-1.1651035226650888,-0.00862310490010021
1776901780.161474,-1087.4230984831986,2130.5043159186785,1.2912206309853538,1.1185381737532794,-0.4465921499358956,-1.2043970252901186,-0.010645147038051084
1776901780.1716175,-1087.39418803043,2130.482777867489,1.2903062647926298,0.9383505641616807,-0.11087181700463589,0.9448779503557345,-0.010034826209515069
1776901780.183495,-1087.3355716438714,2130.4326665085023,1.2894996527965703,0.17642989329459624,0.6070466639290544,0.6321654525797316,-0.004000094584660108
1776901780.227641,-1087.445892389646,2130.4551025747514,1.2906677706669285,-0.040349418749883625,0.8385603384060687,0.8395305335371394,0.000410978760755798
1776901780.2276585,-1087.2774455223737,2130.476165887826,1.2907403307034764,-0.3376398163254066,0.6523067969469594,0.7345099066121954,0.0037915931999998875
1776901780.2290146,-1087.33647811886,2130.551457770055,1.2911011428900554,-0.6968879102227561,0.7779930044458752,1.0444739701789412,0.0057378068110292
1776901780.2290213,-1087.3733716404931,2130.548827224299,1.291525556149737,-1.0803592245721347,0.58421414276836,1.2282028410359072,0.011159548931460428
1776901780.2306983,-1087.3722350942348,2130.4558595487006,1.290358234255849,-1.358322875295471,0.2904030748105697,-1.3890194308973467,0.009577839197848104
1776901780.2463863,-1087.4603676685747,2130.483330866013,1.2906088003509797,-1.1115295506776874,0.013820759201507826,-1.1116154710216335,0.011738050259345711
1776901780.2595377,-1087.381787981135,2130.5356147049743,1.2914932405113686,-1.2031469513824504,0.2247909213508592,-1.2239663169150745,0.01091193693899073
1776901780.2620866,-1087.4106617770049,2130.567611318484,1.2913696329770046,-1.0870906012015098,0.27835286954461935,-1.1221614390115104,0.00875991871064874
1776901780.3107836,-1087.4411287822188,2130.513580013885,1.2918853280103029,-0.6008022420434713,0.18232156954229595,0.6278570607748456,0.002960392618488017
1776901780.3108072,-1087.3716001217874,2130.463019280004,1.2908610847749205,-0.30247680991288917,0.08794053565486593,0.3150012037220538,0.00018476909762055183
1776901780.312699,-1087.5134240694338,2130.4937224251144,1.2907212104298147,-0.2182661923615683,0.25773302166976464,0.3377372368973319,-0.00011934693468096391
1776901780.312705,-1087.478531865053,2130.5455694414627,1.2915028163032083,0.5545196170755275,0.2404542395493081,0.6044090064176953,-0.000875356897136248
1776901780.312709,-1087.4508207536628,2130.485149010269,1.291556428837093,0.4655971358984061,0.5121320588599474,0.6921415597035967,-0.0004402913360406213
1776901780.3265076,-1087.4111363913353,2130.497102993099,1.290868342496732,0.4956763414654688,0.27151633799633146,0.5651691404239355,-0.0017422856671391318
1776901780.3312063,-1087.3367751555377,2130.549192751809,1.2919175539182617,0.1844192102788611,-0.06996135564793349,-0.19724359661082896,-0.006351486365907433
1776901780.3455176,-1087.393628406175,2130.602746808931,1.290704519049942,0.2830556877477761,-0.36120965155487283,-0.45890405832021053,-0.006427834504284802
1776901780.354636,-1087.3955567718026,2130.522386188692,1.2915538252813703,0.097497803476017,-0.23138394006286944,-0.2510863385404821,-0.003354456567433328
1776901780.3618865,-1087.4303703751175,2130.519610899072,1.290735709036218,-0.04128804163690347,-0.017450594126330543,-0.04482438641601909,-0.002155894295594152
1776901780.3714614,-1087.4564932123164,2130.514710625586,1.2910659551036376,-0.22675862992429074,-0.1508025651241951,-0.2723249711157215,0.0017186752527154625
1776901780.3939445,-1087.410286328167,2130.5075649598307,1.2907756885560728,-0.04790798223683623,-0.1590520409670262,-0.1661105851467076,-0.0013551428397454712
1776901780.4141736,-1087.3986124526211,2130.483871922816,1.29146269920655,-0.1766540251612696,-0.044478030802224566,-0.18216734018402453,9.280216526269536e-05
1776901780.414189,-1087.4541536135189,2130.542553674525,1.2911083133979928,0.22999717555740062,0.3193637686266584,0.3935631048203116,0.0026413673669226645
1776901780.414194,-1087.4128834470291,2130.4682029579917,1.2908487970119549,0.5542528921212124,0.21259932043562912,0.593628452379449,0.002093262406258123
1776901780.4217937,-1087.451565962804,2130.507629533426,1.2909356452343248,0.7719260307483182,0.40289603233520666,0.8707439404430589,0.002605159120323164
1776901780.4312282,-1087.346421813642,2130.503807219541,1.291256509575491,0.9112711976679861,0.6439188057078127,1.1158165727589018,0.0038841172959072634
1776901780.4490504,-1087.4883978317084,2130.6265199582776,1.291654472645397,0.6788599303718001,0.8480932358498876,1.0863300335343484,-0.00016458675649488885
1776901780.4514835,-1087.324885043364,2130.578791846367,1.2914336116422211,0.3692971496167843,0.4262994374561231,0.5640138252653817,0.0023470699105545
1776901780.461305,-1087.3760863658797,2130.518582079491,1.291383834324118,-0.02807479686066472,0.4336471318073336,0.4345549782748951,-0.0008055531097755364
1776901780.47684,-1087.3307428522958,2130.5404837111582,1.2905133241886857,-0.516522770172287,0.22265710537612904,0.5624695180015802,-0.0011266761475320353
1776901780.4883134,-1087.3833165027415,2130.53291039327,1.2913351682660204,-0.8331124898771805,-0.018199237363432985,-0.833311246191941,-0.0015991082461598305
1776901780.518952,-1087.4123456654884,2130.572568812088,1.291062572854104,-1.1462519372049087,-0.4338912089202722,-1.2256243652621717,0.002303799992522282
1776901780.518974,-1087.4423263493054,2130.4966608236864,1.291209762739612,-1.253754805403446,-0.3336626852005793,-1.2973942729823857,0.0012396717273617797
1776901780.5189798,-1087.442271996435,2130.5547634795203,1.2914728865540763,-1.3010644154612123,-0.47501373811678604,-1.3850655813278694,0.0005467508884611227
1776901780.5208285,-1087.4272938100412,2130.548303258932,1.290896955056775,-0.9375209127079529,-0.40542298270884203,-1.021427068700104,0.0035584169952823097
1776901780.5309298,-1087.4452180956912,2130.553448869964,1.291273576623007,-0.6070396722107603,-0.35525456208927153,-0.7033512405071789,0.0016690752345305815
1776901780.5407968,-1087.4766975292914,2130.503794356156,1.2915849680881315,-0.4851691896358261,0.055791748325873414,-0.48836652398904434,0.0032386838379520055
1776901780.5522454,-1087.465914415249,2130.569698368834,1.290906448673629,0.27757934035287235,0.059095766973541686,0.2838002816505419,-0.0009183449468985749
1776901780.5614555,-1087.4832589687223,2130.492661188534,1.291412313561843,0.4296487028389038,-0.03469934315091905,0.43104762180791334,-0.004618069457675622
1776901780.5717146,-1087.434981903335,2130.520407389975,1.291589103186497,0.7079292442667793,0.23474123216442422,0.7458332661970807,-0.0018506489446079022
1776901780.5825849,-1087.4067300420238,2130.5198214802413,1.2916226086043128,0.64819794288303,0.23851538855092258,0.6906881812608273,-5.846915456653168e-05
1776901780.5933688,-1087.3991716327662,2130.5936671308104,1.2907947908472774,0.4945489630617317,0.3360124560631448,0.5978988605901677,0.000925455974240208
