t,x,y,z,yaw
1776899890.3648536,-228.34168315531159,2159.875558151266,164.61900987447538,-1.4790238163429243
1776899890.3910325,-228.2428531271627,2159.7711644001843,164.28776619888865,-1.478983765254182
1776899890.3911672,-228.3343138530138,2159.887512895763,164.54563427582136,-1.478791420198604
1776899890.3911755,-228.34347489878547,2159.8859840871314,164.58380107637933,-1.4788242333378936
1776899890.3925161,-228.37881118476372,2159.8939642579057,164.62562409239004,-1.4788415411244678
1776899890.3925316,-228.39193970403522,2159.9029211570546,164.6108907700006,-1.4789313252449894
1776899890.3925943,-228.36198127426687,2159.886616471946,164.60338798408202,-1.478956998372373
1776899890.4013631,-228.38061660533268,2159.8805441231234,164.58076303919015,-1.4788432917196317
1776899890.411455,-228.37614800539197,2159.869426725894,164.56303072638798,-1.4788459512782022
1776899890.4210868,-228.50035982444118,2159.9993383297574,164.9674706484598,-1.4781883288480215
1776899890.4320705,-228.5222332671374,2160.027726060791,164.98036429901381,-1.4781438369632256
1776899890.447671,-228.4780054669687,2160.0089846267765,164.9718195875727,-1.4781781893417665
1776899890.451198,-228.35640077132527,2159.8752772181215,164.59445780444696,-1.478851150052071
1776899890.520028,-228.3400065424902,2159.8779963813263,164.54491751719544,-1.4788517737558362
1776899890.5229013,-228.33205659490002,2159.881915796082,164.5882522889912,-1.4787893661690727
1776899890.5229254,-228.4806017945888,2160.0547698817077,164.98781105054275,-1.4782347525261095
1776899890.52294,-228.37492650487349,2159.9170854972103,164.60862900121128,-1.478943240892569
1776899890.5229492,-228.330726751235,2159.8901753563523,164.6039238114338,-1.4789190110532926
1776899890.5229838,-228.4658632593371,2160.0474197665235,164.93846520038014,-1.4781174750239425
1776899890.5302482,-228.34380470008992,2159.8734306918627,164.5497515747505,-1.4789835160687217
1776899890.533171,-228.37218340931125,2159.8846545132064,164.59825348984322,-1.4789292579913833
1776899890.5438728,-228.41108335136607,2159.8750508612884,164.59012229023037,-1.4789688216106762
1776899890.552192,-228.41145125286533,2159.8586141707597,164.64289048774313,-1.4789746066304819
1776899890.562159,-228.47888426040058,2160.0024530610094,164.93683196384129,-1.4782024191395107
1776899890.5844314,-228.34351882310125,2159.858913520257,164.54903699192636,-1.4788957761330301
