t,x,y,z,yaw
1776901940.975097,-135.75964009432502,1471.4086387996458,174.10382476831973,1.862878392224491
1776901940.98179,-135.7147814265,1471.4731464020342,174.069445841241,1.8627595811458857
1776901940.983275,-135.7250233711962,1471.5306773536568,174.0854007782752,1.8627746718216303
1776901940.9832833,-135.7174791829455,1471.5892309045635,174.11705776737037,1.8628759369603154
1776901940.9832907,-161.7222033783438,1552.4358994304741,166.71001157419613,0.318512199757167
1776901940.994972,-161.76393843756975,1552.4702210626233,166.696366865461,0.3192236855102622
1776901941.0028086,-161.8146144815003,1552.4928483314745,166.69563319498647,0.31941269083096235
1776901941.0168881,-161.83821226108796,1552.4947558413583,166.68477561306852,0.3188323156686928
1776901941.0255265,-161.82889608708567,1552.5222350193178,166.7217861876405,0.31928109394273185
1776901941.0363686,-161.79755593161138,1552.458733613412,166.68685439469112,0.3182633392767342
1776901941.047146,-161.85733569435277,1552.453118714872,166.7163193957688,0.31890138201416535
1776901941.0542808,-161.74014182134528,1552.446875282179,166.70391543966116,0.31915898159787537
1776901941.0707743,-161.78833204171872,1552.4369764260625,166.70592374636334,0.31892419195927685
1776901941.0782297,-161.80649439684197,1552.3808308119244,166.68556446175504,0.31849046587359253
1776901941.082793,-161.75019828218765,1552.3196791765122,166.70737122396918,0.3185990447090086
1776901941.093436,-161.75752472157504,1552.3071556442665,166.7370187207646,0.31820419798019434
1776901941.102958,-161.75613784176542,1552.279797717707,166.68297188935452,0.3183550054938177
1776901941.1130517,-161.7309678048402,1552.2506440350533,166.7444536316277,0.3186924632602184
1776901941.124218,-163.73331694627825,1540.4048676146779,131.5612190102483,-0.29043342554651147
1776901941.1354153,-163.70482256918865,1540.414374275325,131.5651646947244,-0.29051519131198744
1776901941.1432488,-154.81454227385296,1521.7379670605883,153.32078816673936,1.4550069331650304
1776901941.1568131,-154.63203754638667,1521.434345891668,153.26203029351424,1.4580492583236042
1776901941.192619,-154.12526494125794,1521.5952408367823,153.73571524755326,1.4580182577470826
1776901941.1946626,-154.63984110672445,1521.3263003680042,153.20832849569211,1.4583496361681587
1776901941.1946712,-154.06066402589306,1521.4949211587975,153.81811076779073,1.4580359105612326
1776901941.1946745,-154.01927410091724,1521.4799313517562,153.84618158800907,1.4576896529100314
1776901941.2029693,-153.989356388741,1521.468545776031,153.79106513074439,1.4577594664079045
1776901941.214273,-154.00634690856413,1521.4231066711088,153.808622511729,1.4581181307248285
1776901941.2228823,-153.18944641729254,1521.0772286341178,154.44376052830987,1.4595060688294215
1776901941.2382388,-153.9610483598339,1521.4142774721852,153.82947937187956,1.4580185174323153
1776901941.2436936,-153.13845609815158,1521.0745618509882,154.44339187589108,1.4586532038182172
1776901941.2602417,-154.77305210183522,1521.071000723213,153.08266458728235,1.4578549217552585
1776901941.2658856,-154.74103723365602,1521.032990606122,153.14609574369544,1.458091499825432
1776901941.2854335,-153.15908045473137,1521.036315445544,154.4431364277688,1.4590337763119137
1776901941.2880523,-153.1408247969243,1521.0411787559187,154.45217721014714,1.4587376251567554
1776901941.2949903,-154.0183260210817,1521.3395242393983,153.83168666269842,1.4581368080509278
1776901941.304664,-153.1694058941237,1521.0399563436395,154.4463646374887,1.4590451631943955
1776901941.3185525,-153.19994884671482,1521.0635123968004,154.4749845550549,1.4594044679305735
1776901941.3294172,-154.0432604390032,1521.4035025234034,153.81888068052112,1.4579777527499582
1776901941.3430912,-153.98891624134444,1521.4412231960755,153.85510747975093,1.4580180247746433
1776901941.3505719,-153.9986868681774,1521.4408734297042,153.8110940338602,1.4578338087604512
1776901941.3942487,-154.00137991401678,1521.4818507329483,153.82868861155418,1.4580494800605615
1776901941.394276,-154.0014204696098,1521.5269178649744,153.8065706787922,1.457729095229144
1776901941.3942807,-153.98804280172791,1521.5542307321755,153.86178437543472,1.4581593819753036
1776901941.3952954,-154.00585747263236,1521.5463240094718,153.85429112448716,1.458334888479288
1776901941.3966904,-154.04947347867278,1521.558732858018,153.85026160822758,1.4582480162147136
1776901941.4059455,-154.0330259796743,1521.5979248084775,153.80900350645726,1.4581359255549093
1776901941.4157312,-154.06105792339704,1521.5985852445142,153.80410882698652,1.4574784854850955
1776901941.4236448,-154.05759327867014,1521.611457818782,153.8272880470475,1.4578110519113228
1776901941.4369428,-154.07700373418112,1521.6433331590426,153.8069030553392,1.4579253786985644
1776901941.443865,-154.06520508342075,1521.63411691248,153.85593472919143,1.4585437486935124
1776901941.455881,-154.03347599675587,1521.6679748007261,153.90837754641834,1.4578650706015561
1776901941.4637766,-154.0038255942859,1521.6658812772162,153.8874707576326,1.4584075301044164
1776901941.4877472,-154.0188040631436,1521.7023273957338,153.83077146919118,1.4579168484729603
1776901941.487912,-154.02766651795088,1521.7131108802362,153.81108874435,1.4580385570249839
1776901941.4926863,-149.00205692037505,1520.8044137521213,146.40354139894055,2.1629145859490317
1776901941.5051491,-148.99986587813999,1520.837860015019,146.44931880687568,2.1629602860377
1776901941.5129917,-148.9998364396081,1520.8484500947957,146.41766531163327,2.1629136034082554
1776901941.525897,-149.00529946617445,1520.806520568308,146.39577025231782,2.162825771314298
1776901941.5364478,-149.02699960059394,1520.834070171577,146.41081936812236,2.1628797854316955
1776901941.5428495,-149.05901443643637,1520.8088250616793,146.43058134320736,2.1628152431549688
1776901941.556845,-149.0181348134835,1520.7977150652034,146.4324575660421,2.162240445258831
1776901941.5687995,-149.0402873299836,1520.8021781630946,146.42277372927092,2.162748839198401
1776901941.573334,-149.0385335085675,1520.811735835918,146.45830133855404,2.162601970149623
1776901941.5864859,-149.04278061934025,1520.8015125903714,146.4273678629954,2.16243746998414
1776901941.5931652,-149.02616989047118,1520.7827419898185,146.43248280281583,2.162842414867225
1776901941.6035428,-148.9941940616116,1520.790504430881,146.41145987548026,2.162907012283279
1776901941.6189528,-148.9913075740743,1520.759311269277,146.4138593348255,2.1629528815976995
1776901941.6232464,-148.98003934413234,1520.7629002890624,146.436948287529,2.163041149561799
1776901941.6424935,-149.0242428580157,1520.8063059893127,146.48173117222768,2.162992641560721
1776901941.6435175,-144.95779320722227,1432.259470598856,191.7711123893189,-1.0305310536057464
1776901941.6577723,-144.97123560641853,1432.2862591483604,191.83345543995034,-1.030295701492799
1776901941.6635888,-145.0207980896343,1432.3040746216905,191.93685510068258,-1.0298179742772084
1776901941.6745694,-145.05200027856858,1432.2800441378909,191.90154581367275,-1.0297575109770778
1776901941.6975691,-144.98377269805314,1432.2395157892586,191.83520665333592,-1.0300773592656642
1776901941.697916,-145.04967036407024,1432.2848019578546,191.92003845825016,-1.0297831626427785
